OID_,Length,TWI,TWI_5,TWI_10,TWI_15,Slope,Slope_5,Slope_10,Slope_15,Irrigation_Density_100,Irrigation_Density_200,Irrigation_Density_300,Irrigation_Density_400,Value,NEAR_FID,NEAR_DIST
848,0.2274392,5.1983962,5.8765817,5.9100299,5.6133261,4.8657308,4.1349411,4.5578547,6.5940580,0.0000000,0.8105891,0.8631701,1.0382882,0.2274392,1,1737.128367188018274
849,0.3845801,4.5130067,5.6303148,5.8211269,5.7175560,14.0088863,10.8640985,7.5081406,5.8188057,0.0000000,0.6834475,1.1706414,1.0346693,0.3845801,1,1711.011793591116202
850,0.6934997,4.5269194,5.4784088,5.7284255,5.7063770,5.2172790,4.9051991,5.1304073,5.4476051,0.0000000,0.0000000,0.0000000,0.5143931,0.6934997,1,1657.043488944527098
851,0.2366195,7.3835416,5.6953602,5.4656696,5.5317492,7.8027716,7.1419735,7.2811060,7.0326619,0.0000000,0.0000000,0.0000000,0.0000000,0.2366195,1,1622.456143491237754
852,0.8821119,5.0575953,5.9666810,5.5845046,5.7783890,6.2843437,5.9414639,5.6509862,5.0380573,0.0000000,0.0000000,0.5060230,0.5578277,0.8821119,1,1852.171532459957007
853,0.6398187,6.1294742,6.0500860,6.2416611,6.2524891,1.9094385,3.0564616,3.0866525,3.2545660,0.0000000,0.0000000,0.2387276,0.6508219,0.6398187,1,1941.591347472714006
854,0.1211737,6.7225676,6.8992934,6.4345164,6.4185944,1.3992058,1.1339015,2.4153545,2.5036728,0.0000000,0.0000000,1.1000355,1.2093325,0.1211737,1,2070.835175096589865
855,0.9917618,5.9895911,6.1397324,6.2759695,6.3425937,3.3503032,2.7988355,3.1632397,3.0130353,0.0000000,0.0000000,0.7537101,1.1035672,0.9917618,1,2155.818523827089393
856,0.9648637,6.6620049,6.9015975,7.0036821,6.8763714,1.4622167,1.3777002,1.8934900,2.7109895,0.0000000,1.9150764,2.6541448,2.8722169,0.9648637,1,749.663517885312785
857,0.8607556,7.7950559,5.7804718,5.5477061,5.4388351,2.8577440,5.8453870,5.4555855,6.9539065,0.0000000,0.0000000,0.1768773,0.4444477,0.8607556,1,2050.008295848490889
858,0.3105921,6.5127616,7.4723210,7.1820478,7.1670895,0.9945567,1.1122280,1.9557655,2.4651184,5.2878675,3.7078316,2.0425098,1.4513097,0.3105921,1,2072.042167001710823
859,0.7094299,4.3839846,5.2125349,5.2822599,5.6343427,6.5578828,9.7288322,9.2840385,8.1284523,0.0000000,0.0000000,0.4181188,1.0947200,0.7094299,1,2188.303084208951077
860,1.120315E-02,6.9492822,5.3427324,5.1730490,5.2809172,6.1171036,11.1635180,9.2438431,7.9858799,0.0000000,0.0000000,0.0000000,0.0000000,0.0112032,1,2176.007293501954791
861,0.567573,4.8893905,6.0100298,6.0373158,6.1548848,7.1423011,4.5718055,6.3985577,6.0140667,0.0000000,0.0000000,0.2635565,0.8014577,0.5675730,1,2008.041318548555637
862,0.5430678,7.6005621,7.3659410,7.5954142,7.9094601,1.2580351,1.2160774,0.9187569,0.6581108,0.0000000,0.4308819,2.2665780,2.0817888,0.5430678,1,1776.094389155672843
863,0.7118557,5.2486672,6.5332437,6.2155743,6.2727923,8.5482712,5.6765041,5.3217554,5.4474950,6.7986164,5.5588608,4.7389498,4.1795044,0.7118557,1,1620.114097617172547
864,0.272189,3.9254370,5.7487416,6.7991667,6.7744775,11.1433859,4.9379773,2.6140645,2.9055212,7.0554795,4.1874051,2.6671350,1.7826792,0.2721890,1,2092.337840473671349
865,0.6920534,6.5225239,6.7506342,6.7283773,7.0087395,3.9256721,4.7683311,4.1071210,3.5421450,0.0000000,3.9720709,2.2592387,1.5599792,0.6920534,1,2060.741714556263560
866,0.6449213,7.3548136,8.3365097,8.3904819,8.3277664,0.3202001,0.2688857,0.2961599,0.3051327,0.0000000,3.0471160,3.3865643,3.4933798,0.6449213,1,1848.753387803518535
867,0.4464483,11.5729170,8.5602455,8.3012142,7.7880950,0.1235149,0.2645768,0.3676516,1.4355855,3.5784476,5.6490254,4.2648063,4.2153611,0.4464483,1,1531.753888215580446
868,0.1268918,9.1866865,7.9628735,7.8905096,7.6668386,0.4520802,0.4232638,0.4771296,1.0818273,0.0000000,2.2561686,2.2030318,1.9803728,0.1268918,1,1777.234067045272013
869,0.2785207,4.7032437,5.1884756,6.2551756,6.9873371,8.8168478,6.0521646,3.9164922,2.6773546,6.3095155,4.9436517,4.5875106,4.1509066,0.2785207,1,1642.523309006469162
870,0.3267635,7.2306786,7.6470356,7.3040857,7.4603658,0.4655690,1.4525023,1.3732522,1.2432060,16.0040035,7.8616791,4.9865513,4.0886998,0.3267635,1,1695.022584480021806
871,0.5474729,7.5978742,8.0220785,8.2768793,8.1033287,0.3438457,0.4116539,0.3742538,0.4639670,3.2867131,3.7591453,3.4860561,3.5645633,0.5474729,1,1815.743254955373459
872,0.3785324,6.7451921,5.7574372,5.8994131,6.4926391,1.3685849,4.2180338,4.3557072,3.3761013,3.2810953,1.7317438,1.6289408,1.1313559,0.3785324,1,2145.260573233681043
873,0.1849994,7.2126393,6.3076048,6.1200595,6.0410204,0.8363603,2.6732745,3.7609105,4.7018490,0.0000000,0.0491030,0.3604697,0.4113823,0.1849994,1,2244.479314175134277
874,0.4463122,4.5409455,4.9389777,5.4313278,5.4381385,8.5013952,9.0887413,8.1611929,8.1573229,0.0000000,0.0000000,0.0000000,0.0120161,0.4463122,1,2275.349092840468529
875,0.4436495,6.9595633,6.1413002,5.5315108,5.6124711,4.2171502,5.7721682,5.5336361,5.5572286,0.0000000,2.0970597,2.5852048,3.8148208,0.4436495,1,1788.890685599630842
876,0.4812398,5.5520759,5.1814985,5.2093148,5.5576100,10.8744011,7.1363778,6.8350763,6.2091904,5.5440326,5.5281506,4.6543102,3.9297588,0.4812398,1,1766.342210308125914
877,3.917003E-02,5.7609472,5.4460621,5.6234689,5.5035038,9.6471624,8.5974236,7.4307618,7.2515440,6.3969550,3.4168015,2.4287460,2.0112755,0.0391700,1,1764.823469503640808
878,0.2562038,8.0154686,6.0021982,5.9218378,5.9671130,3.1095185,4.8956017,5.9045734,5.7804513,6.2279973,4.1770906,3.2179172,2.5873435,0.2562038,1,1656.216022696226673
879,0.9669652,4.6625996,4.8017697,5.2469950,5.2113709,13.5805359,8.8947115,8.2872925,8.2618227,6.4746304,6.1115856,4.3535981,2.9283457,0.9669652,1,1573.165245735163808
880,0.0860878,4.4816179,5.7887111,5.5566263,5.3703289,5.8489184,6.9647055,8.6104794,8.8390331,7.2370586,3.7370331,2.4413929,2.1205423,0.0860878,1,1694.290216039395318
881,0.5906726,4.7001748,5.0589929,5.4804387,5.3721786,7.0330796,8.2825079,7.6657495,8.6502886,0.0000000,2.0595396,3.0802813,4.1248517,0.5906726,1,1536.248965599959092
882,0.3316095,4.5863223,5.0805516,5.4328566,5.4348607,18.2668171,11.2825298,7.1265969,6.9672551,0.3387041,3.5344238,3.8026009,4.1645498,0.3316095,1,1629.064116793868379
883,0.4910108,6.0516386,5.6022515,5.6558156,5.3909049,1.3049980,4.7327943,6.0766211,7.8037300,13.3787050,8.0899458,6.5700355,5.8729358,0.4910108,1,1571.573932263804636
884,0.2324738,4.1475582,5.1529722,5.0356684,5.3131003,16.3240795,8.8899813,10.2844372,8.6190958,1.3233095,6.3969498,4.8837771,5.5263906,0.2324738,1,1551.081098415895212
885,0.8780111,5.5441713,5.5109191,5.5715861,5.5016122,10.3027821,7.3479633,5.4190111,6.4275260,0.0276369,5.1887884,4.7725129,4.4787874,0.8780111,1,1701.281986769543209
886,8.947149E-02,5.0910482,5.8697305,5.5771728,5.5034719,4.4574962,5.3436494,5.7337523,6.3405762,5.6750989,3.4967606,3.7578092,3.5779245,0.0894715,1,1839.982115243308954
887,0.9502505,4.4707198,4.9480929,5.6440120,5.5083480,7.6969662,7.6328554,7.0913644,6.2563887,6.3425975,3.2465973,2.5168974,2.5132711,0.9502505,1,1984.169668240892634
888,0.7933052,9.3588171,6.0898418,5.9287076,6.3417039,1.2319044,3.9963720,4.2543278,3.3516304,6.8204350,3.1913738,1.7784151,1.2041560,0.7933052,1,2223.484791726245930
889,0.6583706,5.0889230,4.8481636,5.0435796,5.3592997,9.3528872,8.9571953,9.3690758,8.1279230,0.0000000,1.0021290,1.7052410,1.7240269,0.6583706,1,2040.064148437045333
890,0.9952508,5.5892553,5.9354329,5.9623647,6.2880979,5.3145413,4.7789779,5.6512589,5.0595427,0.0000000,1.2470145,1.5681628,1.4613776,0.9952508,1,2274.896181040605825
891,0.2623096,5.0074410,5.2360525,5.5079331,5.5509081,3.1905532,5.0223255,6.8004746,6.6430955,0.0000000,0.2274974,0.5420940,0.5422300,0.2623096,1,2379.173465755500274
892,0.1338627,4.8923831,4.9740567,5.2311287,5.6258535,3.8647630,6.7987080,8.5353918,6.9699602,4.6120753,5.3954186,4.7822070,3.9254708,0.1338627,1,1657.610682657836151
893,0.4829267,7.8268619,7.9118242,7.8804774,7.8976040,0.4007601,0.4445903,0.5813627,0.5843984,3.5285134,6.3995399,7.7016339,6.4022713,0.4829267,1,1273.771809138709386
894,0.4329854,7.1108012,8.4246826,8.1807585,7.7932196,0.5189069,0.3421346,0.6828257,1.5065336,8.4057446,10.0974379,8.1768208,6.8505397,0.4329854,1,1332.657726577627727
895,0.5586591,4.7184100,6.2075419,5.8770914,5.7193503,4.8180246,4.5748138,4.7848577,5.1434917,0.0000000,1.4852431,2.6463907,3.2455599,0.5586591,1,1408.920739404126834
896,8.237244E-02,7.6219273,6.7723913,6.0122132,5.5387473,5.0740204,6.8127089,7.0924573,7.4477668,7.3104601,3.5911794,4.1243367,3.0113292,0.0823724,1,1463.231817095908809
897,3.381019E-02,7.8523335,5.9639921,5.7064438,5.9450579,2.5664186,6.1885986,6.6098628,5.8558702,1.4519643,4.1854153,3.7036479,3.5967963,0.0338102,1,1340.639596473692791
898,0.1664681,9.1522312,7.2943301,6.5330744,6.2480335,0.3665384,2.9120574,5.2923636,5.4331803,6.8521643,4.2240996,4.4632087,3.5710895,0.1664681,1,1397.771558502683774
899,0.5903949,6.6693301,6.2850895,6.2080126,6.1336641,1.8925766,2.7494595,3.6417801,4.7131305,8.9041843,6.5284271,4.6876979,3.7780240,0.5903949,1,1243.958086180403598
900,0.2478665,7.0864582,6.8329186,6.5070615,6.4701419,0.4571900,1.8468621,2.6267700,3.2241480,7.7269378,4.7165675,4.0430784,4.4153366,0.2478665,1,1076.447969264259427
901,0.6071459,6.1276021,6.7561111,6.7198443,6.4401116,1.2160697,1.9877356,2.0671148,2.4451232,3.3338346,3.3728008,2.7919915,3.1372609,0.6071459,1,1111.034457532286524
902,0.5163824,8.9495850,7.0893083,6.5429029,6.4772062,1.0084000,2.2451181,2.5003576,2.6454015,4.8684063,5.5273042,4.1069059,3.4372559,0.5163824,1,1112.017656413121358
903,0.6749506,6.3012724,6.7182670,6.3180671,6.4047279,2.6578722,2.1707287,2.4835415,2.4047463,12.6123352,9.3675222,6.2038860,4.3312206,0.6749506,1,1026.703723591975177
904,5.333864E-03,4.0940490,5.3251157,5.4508605,5.8152251,8.9066658,6.4633560,6.1725941,5.5952134,14.5791330,10.3417473,7.5821037,6.1638789,0.0053339,1,443.822432387844287
905,0.7621028,6.1889024,5.2229614,5.7869043,6.1967163,2.5010798,6.9337263,6.1361341,4.8891358,0.0000000,0.0000000,2.2681971,3.6204076,0.7621028,1,1147.525155268359185
906,0.6200293,6.9034934,7.7203264,7.8649449,7.8002524,0.7012697,0.4280412,0.4057690,0.6023760,7.3496933,9.5852289,7.3361850,6.4986973,0.6200293,1,1171.723079752173362
907,0.1244766,7.2719603,8.0703268,7.8439870,7.5101647,0.3779773,1.0037334,1.3474762,1.6081104,6.1702762,4.3892736,4.8167610,4.4710269,0.1244766,1,1478.512817469880247
908,0.299475,8.0513048,7.4020009,6.3418884,6.1178846,1.2008321,2.0710623,3.6400483,4.3165889,0.0084585,1.7766014,2.0095367,1.8811696,0.2994750,1,1666.934831859997985
909,0.6590586,8.5055523,7.7886133,6.2397385,6.0109344,0.5657115,1.4299498,4.3314476,4.8156257,7.1250091,3.7916396,2.2731292,2.2448933,0.6590586,1,1584.335181213700935
910,0.6953614,5.0108109,4.9719782,5.8618536,5.9001927,5.2764235,8.6061850,6.0427747,6.1605101,1.2014393,2.6290030,2.3451262,1.9923829,0.6953614,1,1665.360117947681147
911,0.1622077,5.9848518,6.2663808,6.3607531,6.1145997,4.1501875,3.9304795,3.0551040,3.4816499,6.8119955,3.5358891,2.4718192,2.4151158,0.1622077,1,1772.816093683800091
912,0.6834127,6.3806210,7.2581239,7.1019039,6.4435701,0.8180275,1.1477931,1.5101378,2.7337375,6.2318459,4.2731786,2.9735677,2.2192807,0.6834127,1,1821.485535511482794
913,0.5152344,7.5888696,7.7945828,7.2037473,7.0273590,0.5632858,0.8475140,1.2904255,1.5108439,3.6358395,2.7997434,2.4013162,2.1501088,0.5152344,1,1844.944495276945418
914,0.171293,4.9618711,5.9952941,6.1227512,6.2872281,3.9831374,4.3264952,3.7551420,3.4780531,3.3701088,1.8632663,2.1392493,2.4095399,0.1712930,1,1756.157392111590752
915,0.3293655,10.4086781,7.9978209,6.9824419,6.7620211,0.3191501,0.5307989,1.6746234,2.4646943,4.0746231,2.7388659,1.9249302,3.0811422,0.3293655,1,1725.334342799109663
916,0.4440071,5.3992524,5.4821806,5.6751881,6.3463736,7.4561558,7.2141881,5.1959200,3.4073565,6.7790270,4.6145792,3.3591399,2.8751431,0.4440071,1,1719.730816341785840
917,0.7450042,8.0001307,8.4084969,7.6774693,7.2385931,0.5042621,0.4197314,0.8394061,1.5638624,0.0000000,0.8012018,3.0818286,2.4680536,0.7450042,1,1723.928320299194638
918,0.3728029,6.9282246,6.5360246,6.4066772,6.5148382,3.7587230,3.4165790,2.4732621,2.5438020,0.0000000,2.0357995,2.9791920,3.7619331,0.3728029,1,1614.400075218403799
919,0.6271481,6.6140547,6.0456605,6.5217056,6.3268399,0.7145151,2.4953318,2.5070641,2.5037203,0.0000000,3.3656983,4.1121335,3.3898509,0.6271481,1,1661.390972628301824
920,0.6582207,4.9166784,6.1133375,6.2881880,6.1450043,4.0375581,2.8216710,2.9221456,3.1787555,0.5678210,2.3763540,1.9200686,1.6099776,0.6582207,1,1932.847974670522490
921,0.9769363,5.5794134,6.2757730,6.4577494,6.2614903,6.1967940,3.0637209,2.9919703,2.9705021,0.0000000,0.0066798,1.6360687,1.7243034,0.9769363,1,2068.739242247006132
922,0.7133532,5.3495765,6.1796412,6.1805115,6.3597894,4.1870489,2.7434661,2.7199533,2.6449287,0.0000000,0.8146932,2.2329011,2.0015688,0.7133532,1,2045.944160333935770
923,0.1886276,6.8732224,6.9330907,6.6206169,6.3994493,1.7498037,1.6941102,2.0997131,3.0006516,0.0000000,1.6890811,2.3533714,2.0297472,0.1886276,1,2051.240943864432666
924,0.5540615,6.2750874,6.8048038,6.3009028,6.4617624,2.0454242,2.4228563,4.4824204,2.8813968,0.0000000,1.9541596,1.6932191,1.7224057,0.5540615,1,2101.020530033069917
925,0.445705,6.0337410,5.2841949,5.5196934,5.7975321,4.9118514,5.3080721,5.9955435,4.6768694,0.0000000,2.2425013,1.8023040,1.4298927,0.4457050,1,2062.657065684207282
926,0.5699152,6.2032905,6.4215360,6.2163296,6.1236253,3.1251659,2.7550652,2.8017144,3.1996491,0.0000000,1.7219601,1.7346535,1.4067631,0.5699152,1,2051.600369700375722
927,0.8653741,5.3631582,6.8322210,6.4647250,6.3622651,3.1211343,2.2722359,2.9223289,3.1765435,2.8894579,3.8501365,4.7153006,4.5285554,0.8653741,1,1512.758921816572183
928,0.8968608,7.6473141,7.7355294,7.7554836,7.5492783,0.2819125,0.6518240,0.7572958,0.8216152,0.3799224,4.7665029,5.1049061,5.6366968,0.8968608,1,1433.833930395445122
929,0.2194652,7.4056778,7.1743860,7.0430331,7.1564016,1.2139411,2.2553744,3.2326112,3.1794963,4.2628922,6.8862109,5.3545418,4.4681764,0.2194652,1,1346.751377314006277
930,0.7028323,4.9556093,5.7984543,5.9144225,5.9182973,3.8648500,3.9644160,5.7038960,5.1544790,0.7710905,2.6140521,3.0599570,3.5202255,0.7028323,1,1299.807110439439612
931,0.5049633,8.3540382,6.6578517,6.1350932,5.9929957,1.1435632,2.0541422,3.2420430,4.8393483,0.0000000,1.2017795,2.4680886,2.3613811,0.5049633,1,1296.993465294057160
932,0.3315654,7.3768554,5.7968016,5.8237958,5.8915453,8.6343594,9.7899694,8.7592039,5.4378915,0.0000000,0.6016210,1.4027541,1.8466758,0.3315654,1,1304.054170850645960
933,0.4083765,6.2765722,5.0832372,5.3874269,5.3963804,12.7124176,14.4659443,10.8493805,9.1766138,2.3782191,2.4482176,2.0062013,2.5026431,0.4083765,1,1396.667681981846954
934,0.5621224,7.4952116,5.7467022,5.4594398,5.4352055,2.9084735,5.7815146,6.7123423,6.0016317,7.0563121,6.5531406,4.6437654,3.4900954,0.5621224,1,1239.692396467025901
935,0.4177075,4.2457514,4.7789311,5.2672229,5.3558145,17.2569332,9.1261244,7.8643427,7.4990268,1.9717515,5.5965486,4.3831415,3.7740197,0.4177075,1,1196.858594890822815
936,0.6703103,5.2402997,6.3123894,6.1760855,5.7457585,3.0765071,3.4611480,3.1338491,6.1172667,0.4798859,3.1896183,2.9699585,2.3638153,0.6703103,1,1440.606437792629322
937,0.6257547,5.9884601,5.7756648,6.0906572,6.1686945,3.9522688,2.8700564,2.8940687,3.0112166,5.3614140,4.5055499,5.1949720,5.8815303,0.6257547,1,1070.859804376801549
938,0.8783032,7.3951635,8.3463736,7.7057762,7.7353806,0.3482343,0.3291596,0.6316936,0.7117196,12.2826281,7.7183032,6.8105993,6.2615523,0.8783032,1,1116.611546810139771
939,0.6304784,6.7882590,5.8535986,6.1398859,5.9678292,4.3489432,4.2429032,4.2447486,4.8285718,5.8144536,5.5857363,6.4863811,6.4654732,0.6304784,1,1381.057594883437559
940,0.6570961,8.6029453,6.4928217,6.3476143,5.8725395,2.5808890,4.9015908,5.3390207,6.3971033,3.2772825,4.6648254,3.9571488,3.5690191,0.6570961,1,1542.804647264272262
941,0.1867686,5.6920586,5.5427647,6.7683344,6.9512854,4.8705273,3.4322245,2.2418687,1.7850354,7.8499780,8.1793938,6.1651068,5.5725818,0.1867686,1,1538.679024408598934
942,0.9783784,7.8543930,8.2571945,8.1276340,7.7007055,0.4156245,0.2839773,0.5725077,0.9609421,6.3574519,5.6099877,4.7270355,4.8983736,0.9783784,1,1511.491092332514199
943,0.8559672,6.4308887,6.0050979,5.5839739,5.4281788,1.7226039,3.9544089,6.3776259,7.2529011,0.0000000,0.0000000,0.0581981,0.9765469,0.8559672,1,1787.938618321221156
944,0.293936,5.5734615,5.3497767,5.4736934,5.4767203,10.3754044,8.6331987,6.1932373,6.6937838,0.0000000,0.0000000,0.0000000,0.1673462,0.2939360,1,1859.765112484883502
945,0.5611064,5.4141126,5.5215368,5.4152269,5.3732047,4.3456240,4.3157325,6.8530173,7.9082084,0.0000000,0.0000000,1.6029221,2.6515086,0.5611064,1,1179.766480029852801
946,0.2426679,6.7155619,5.7012873,5.2766638,5.2573643,11.8787622,9.6345873,9.7230206,8.6124363,0.8645822,1.3966513,2.7321033,4.2296290,0.2426679,1,1091.124999643761157
947,0.2930015,7.7953343,7.3834577,7.1191654,6.9716945,0.9241430,1.0641724,1.8368369,2.2102101,12.9810276,8.1607208,6.4492364,5.2421064,0.2930015,1,1016.986297250110738
948,2.939632E-02,10.0518217,8.1208982,7.7840524,7.7162132,0.4918950,0.6334192,0.8405792,1.0058650,5.6575761,7.2273965,7.0939684,5.8056412,0.0293963,1,1304.780644016388123
949,0.056583,7.2006168,7.6384683,7.6885176,7.8150911,0.7734837,0.5976041,0.6448219,0.8889063,3.1777985,4.9968801,4.9606318,4.5193634,0.0565830,1,1396.841548934613456
950,0.3993116,11.1350393,7.6859770,6.3562312,6.2128654,0.4511508,2.3357387,6.2350001,6.3531632,0.6066398,3.1545038,4.3087497,5.3538322,0.3993116,1,1423.913207714096643
951,0.2680708,4.4950833,6.4274840,7.0910473,7.9536262,5.3504577,3.0531921,1.9073950,0.7826333,7.0454130,4.1796317,7.1995101,6.5346413,0.2680708,1,1375.346732220900776
952,0.9225982,8.1124458,7.7786703,7.8396702,7.5822353,0.4511101,0.4564638,0.7346421,1.7615564,8.5959711,6.2992873,4.8604980,5.9546027,0.9225982,1,1467.648422799194805
953,0.4557439,7.1106663,7.3090887,7.5148940,7.3866763,0.3947825,0.7258208,1.0502872,1.5497661,1.2385296,2.4754865,2.4953687,2.1509290,0.4557439,1,1736.211925261309034
954,0.648358,4.2553658,4.9054146,5.1609240,5.4426107,11.7273464,9.7295790,9.0272760,7.8731995,0.0000000,0.0000000,0.0000000,0.6474234,0.6483580,1,2003.319922449886462
